,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,3day_before_change
337,2019-05-07,29.67,29.75,28.16,28.69,28.69,6310900,0,0,1.01163610719323
338,2019-05-06,27.67,30.0,26.9,29.5,29.5,9930600,0,0,
339,2019-05-03,29.55,30.55,28.12,28.36,28.36,10611000,0,0,0.9154293092317624
340,2019-05-02,31.62,31.68,28.86,29.74,29.74,14052400,0,0,
341,2019-05-01,31.5,32.89,30.5,31.23,31.23,13981300,0,0,
342,2019-04-30,35.2,35.29,30.53,30.98,30.98,35885700,0,0,1.0378559463986599
343,2019-04-29,30.77,34.41,29.86,34.26,34.26,25616700,0,0,
344,2019-04-26,29.84,30.68,28.37,29.85,29.85,16825600,0,0,1.1547388781431334
345,2019-04-25,27.45,29.4,26.67,28.8,28.8,16648300,0,0,
346,2019-04-24,26.5,27.03,25.93,26.8,26.8,9477200,0,0,
347,2019-04-23,25.38,27.75,25.23,25.85,25.85,19245400,0,0,1.0594262295081969
348,2019-04-22,24.62,25.68,23.57,24.99,24.99,19746800,0,0,
349,2019-04-18,23.75,25.18,23.05,24.4,24.4,87109500,0,0,
